,name,group,round,id_in_group,guess,twothirds,best,win,payoff,id,strategy
962,GoR_4,140,1,3,43.0,24.33,23.0,0,1.5,t0lb3ege,
963,GoR_4,140,1,4,52.0,24.33,23.0,0,0.67,27arhalq,
964,GoR_4,140,2,1,44.0,36.33,30.0,0,1.17,y4zb268p,
965,GoR_4,140,2,2,30.0,36.33,30.0,1,0.67,tkc47eme,
966,GoR_4,140,2,3,60.0,36.33,30.0,0,1.5,t0lb3ege,
967,GoR_4,140,2,4,84.0,36.33,30.0,0,0.67,27arhalq,
968,GoR_4,140,3,1,44.0,32.33,38.0,0,1.17,y4zb268p,
969,GoR_4,140,3,2,45.0,32.33,38.0,0,0.67,tkc47eme,
970,GoR_4,140,3,3,38.0,32.33,38.0,1,1.5,t0lb3ege,
971,GoR_4,140,3,4,67.0,32.33,38.0,0,0.67,27arhalq,
972,GoR_4,140,4,1,34.0,25.33,34.0,1,1.17,y4zb268p,
973,GoR_4,140,4,2,42.0,25.33,34.0,0,0.67,tkc47eme,
974,GoR_4,140,4,3,40.0,25.33,34.0,0,1.5,t0lb3ege,
975,GoR_4,140,4,4,36.0,25.33,34.0,0,0.67,27arhalq,
976,GoR_4,140,5,1,36.0,20.83,25.0,0,1.17,y4zb268p,
977,GoR_4,140,5,2,35.0,20.83,25.0,0,0.67,tkc47eme,
978,GoR_4,140,5,3,25.0,20.83,25.0,1,1.5,t0lb3ege,
979,GoR_4,140,5,4,29.0,20.83,25.0,0,0.67,27arhalq,
980,GoR_4,140,6,1,28.0,19.17,25.0,0,1.17,y4zb268p,
981,GoR_4,140,6,2,36.0,19.17,25.0,0,0.67,tkc47eme,
982,GoR_4,140,6,3,25.0,19.17,25.0,1,1.5,t0lb3ege,
983,GoR_4,140,6,4,26.0,19.17,25.0,0,0.67,27arhalq,
984,GoR_4,140,7,1,24.0,16.17,24.0,1,1.17,y4zb268p,
985,GoR_4,140,7,2,24.0,16.17,24.0,1,0.67,tkc47eme,
986,GoR_4,140,7,3,25.0,16.17,24.0,0,1.5,t0lb3ege,
987,GoR_4,140,7,4,24.0,16.17,24.0,1,0.67,27arhalq,
988,GoR_4,140,8,1,24.0,16.33,23.0,0,1.17,y4zb268p,"I tried to tweak my guess with prior rounds, get it closer to those numbers."
989,GoR_4,140,8,2,26.0,16.33,23.0,0,0.67,tkc47eme,based on each guess tried to stay close to that range of numbers
990,GoR_4,140,8,3,25.0,16.33,23.0,0,1.5,t0lb3ege,I hit on 25 a couple times so I stuck with it.
991,GoR_4,140,8,4,23.0,16.33,23.0,1,0.67,27arhalq,Just looking at what other people guessed.
992,GoR_4,144,1,1,30.0,41.67,30.0,1,2.0,fy2nkqpw,
993,GoR_4,144,1,2,55.0,41.67,30.0,0,0.25,ghkyx3sb,
994,GoR_4,144,1,3,77.0,41.67,30.0,0,0.5,iaenbzdz,
995,GoR_4,144,1,4,88.0,41.67,30.0,0,1.25,ydc0e9ql,
996,GoR_4,144,2,1,55.0,28.17,24.0,0,2.0,fy2nkqpw,
997,GoR_4,144,2,2,46.0,28.17,24.0,0,0.25,ghkyx3sb,
998,GoR_4,144,2,3,44.0,28.17,24.0,0,0.5,iaenbzdz,
999,GoR_4,144,2,4,24.0,28.17,24.0,1,1.25,ydc0e9ql,
1000,GoR_4,144,3,1,23.0,23.0,23.0,1,2.0,fy2nkqpw,
1001,GoR_4,144,3,2,20.0,23.0,23.0,0,0.25,ghkyx3sb,
1002,GoR_4,144,3,3,75.0,23.0,23.0,0,0.5,iaenbzdz,
1003,GoR_4,144,3,4,20.0,23.0,23.0,0,1.25,ydc0e9ql,
1004,GoR_4,144,4,1,25.0,23.17,25.0,1,2.0,fy2nkqpw,
1005,GoR_4,144,4,2,10.0,23.17,25.0,0,0.25,ghkyx3sb,
1006,GoR_4,144,4,3,88.0,23.17,25.0,0,0.5,iaenbzdz,
1007,GoR_4,144,4,4,16.0,23.17,25.0,0,1.25,ydc0e9ql,
1008,GoR_4,144,5,1,26.0,17.0,18.0,0,2.0,fy2nkqpw,
1009,GoR_4,144,5,2,30.0,17.0,18.0,0,0.25,ghkyx3sb,
1010,GoR_4,144,5,3,18.0,17.0,18.0,1,0.5,iaenbzdz,
1011,GoR_4,144,5,4,28.0,17.0,18.0,0,1.25,ydc0e9ql,
1012,GoR_4,144,6,1,18.0,12.83,12.0,0,2.0,fy2nkqpw,
1013,GoR_4,144,6,2,25.0,12.83,12.0,0,0.25,ghkyx3sb,
1014,GoR_4,144,6,3,22.0,12.83,12.0,0,0.5,iaenbzdz,
1015,GoR_4,144,6,4,12.0,12.83,12.0,1,1.25,ydc0e9ql,
1016,GoR_4,144,7,1,50.0,16.5,15.0,0,2.0,fy2nkqpw,
1017,GoR_4,144,7,2,15.0,16.5,15.0,1,0.25,ghkyx3sb,
1018,GoR_4,144,7,3,19.0,16.5,15.0,0,0.5,iaenbzdz,
1019,GoR_4,144,7,4,15.0,16.5,15.0,1,1.25,ydc0e9ql,
1020,GoR_4,144,8,1,10.0,9.0,10.0,1,2.0,fy2nkqpw,I saw that average is decreasing so I also decreased my numbers.
1021,GoR_4,144,8,2,18.0,9.0,10.0,0,0.25,ghkyx3sb,a losing one....     It was hard because when I lowered my guess so did everyone else
1022,GoR_4,144,8,3,14.0,9.0,10.0,0,0.5,iaenbzdz,none just random numbers
1023,GoR_4,144,8,4,12.0,9.0,10.0,0,1.25,ydc0e9ql,I started high and realized others were going much lower so I tried to stay near the teens.
1024,GoR_4,229,1,1,100.0,42.17,55.0,0,1.0,lbyoo5tj,
1025,GoR_4,229,1,2,55.0,42.17,55.0,1,0.5,9cezpewh,
1026,GoR_4,229,1,3,75.0,42.17,55.0,0,1.5,xjt6jplf,
1027,GoR_4,229,1,4,23.0,42.17,55.0,0,1.0,t61zlwle,
1028,GoR_4,229,2,1,60.0,35.17,41.0,0,1.0,lbyoo5tj,
1029,GoR_4,229,2,2,45.0,35.17,41.0,0,0.5,9cezpewh,
1030,GoR_4,229,2,3,65.0,35.17,41.0,0,1.5,xjt6jplf,
1031,GoR_4,229,2,4,41.0,35.17,41.0,1,1.0,t61zlwle,
1032,GoR_4,229,3,1,43.0,34.17,43.0,1,1.0,lbyoo5tj,
1033,GoR_4,229,3,2,50.0,34.17,43.0,0,0.5,9cezpewh,
1034,GoR_4,229,3,3,50.0,34.17,43.0,0,1.5,xjt6jplf,
1035,GoR_4,229,3,4,62.0,34.17,43.0,0,1.0,t61zlwle,
1036,GoR_4,229,4,1,38.0,25.33,35.0,0,1.0,lbyoo5tj,
1037,GoR_4,229,4,2,40.0,25.33,35.0,0,0.5,9cezpewh,
1038,GoR_4,229,4,3,35.0,25.33,35.0,1,1.5,xjt6jplf,
1039,GoR_4,229,4,4,39.0,25.33,35.0,0,1.0,t61zlwle,
1040,GoR_4,229,5,1,28.0,26.5,27.0,0,1.0,lbyoo5tj,
1041,GoR_4,229,5,2,32.0,26.5,27.0,0,0.5,9cezpewh,
1042,GoR_4,229,5,3,27.0,26.5,27.0,1,1.5,xjt6jplf,
1043,GoR_4,229,5,4,72.0,26.5,27.0,0,1.0,t61zlwle,
1044,GoR_4,229,6,1,25.0,23.0,25.0,1,1.0,lbyoo5tj,
1045,GoR_4,229,6,2,30.0,23.0,25.0,0,0.5,9cezpewh,
1046,GoR_4,229,6,3,28.0,23.0,25.0,0,1.5,xjt6jplf,
1047,GoR_4,229,6,4,55.0,23.0,25.0,0,1.0,t61zlwle,
1048,GoR_4,229,7,1,22.0,14.67,20.0,0,1.0,lbyoo5tj,
1049,GoR_4,229,7,2,22.0,14.67,20.0,0,0.5,9cezpewh,
1050,GoR_4,229,7,3,24.0,14.67,20.0,0,1.5,xjt6jplf,
1051,GoR_4,229,7,4,20.0,14.67,20.0,1,1.0,t61zlwle,
1052,GoR_4,229,8,1,14.0,12.17,11.0,0,1.0,lbyoo5tj,I choose number based on the previous average. 
1053,GoR_4,229,8,2,18.0,12.17,11.0,0,0.5,9cezpewh,i started low- and saw everyone else was guessing lower each time so i lowered my guess
1054,GoR_4,229,8,3,11.0,12.17,11.0,1,1.5,xjt6jplf,"I saw a pattern that the average was decreasing and so I tried to go lower than the guess. For example in round 7 the average was 14.67, so for the next I thought maybe 15 but then I went down a little lower to account for this, because the average is generally going to be lower than the initial guess."
1055,GoR_4,229,8,4,30.0,12.17,11.0,0,1.0,t61zlwle,I tried to guess the best number that was assuming that the 2/3 average was decreasing as the rounds went on.
1056,GoR_4,242,1,1,27.0,17.5,23.0,0,0.0,ss4gugw8,
1057,GoR_4,242,1,2,25.0,17.5,23.0,0,1.25,omy61xk8,
1058,GoR_4,242,1,3,23.0,17.5,23.0,1,1.0,3bzlnkie,
1059,GoR_4,242,1,4,30.0,17.5,23.0,0,1.75,zh40fk72,
1060,GoR_4,242,2,1,32.0,16.83,15.0,0,0.0,ss4gugw8,
1061,GoR_4,242,2,2,22.0,16.83,15.0,0,1.25,omy61xk8,
1062,GoR_4,242,2,3,32.0,16.83,15.0,0,1.0,3bzlnkie,
1063,GoR_4,242,2,4,15.0,16.83,15.0,1,1.75,zh40fk72,
1064,GoR_4,242,3,1,23.0,14.33,15.0,0,0.0,ss4gugw8,
1065,GoR_4,242,3,2,24.0,14.33,15.0,0,1.25,omy61xk8,
1066,GoR_4,242,3,3,24.0,14.33,15.0,0,1.0,3bzlnkie,
1067,GoR_4,242,3,4,15.0,14.33,15.0,1,1.75,zh40fk72,
1068,GoR_4,242,4,1,16.0,10.17,14.0,0,0.0,ss4gugw8,
1069,GoR_4,242,4,2,14.0,10.17,14.0,1,1.25,omy61xk8,
1070,GoR_4,242,4,3,16.0,10.17,14.0,0,1.0,3bzlnkie,
1071,GoR_4,242,4,4,15.0,10.17,14.0,0,1.75,zh40fk72,
1072,GoR_4,242,5,1,15.0,8.83,12.0,0,0.0,ss4gugw8,
1073,GoR_4,242,5,2,13.0,8.83,12.0,0,1.25,omy61xk8,
1074,GoR_4,242,5,3,12.0,8.83,12.0,1,1.0,3bzlnkie,
1075,GoR_4,242,5,4,13.0,8.83,12.0,0,1.75,zh40fk72,
1076,GoR_4,242,6,1,16.0,7.0,7.0,0,0.0,ss4gugw8,
1077,GoR_4,242,6,2,10.0,7.0,7.0,0,1.25,omy61xk8,
1078,GoR_4,242,6,3,9.0,7.0,7.0,0,1.0,3bzlnkie,
1079,GoR_4,242,6,4,7.0,7.0,7.0,1,1.75,zh40fk72,
1080,GoR_4,242,7,1,9.0,4.0,4.0,0,0.0,ss4gugw8,
1081,GoR_4,242,7,2,4.0,4.0,4.0,1,1.25,omy61xk8,
1082,GoR_4,242,7,3,5.0,4.0,4.0,0,1.0,3bzlnkie,
1083,GoR_4,242,7,4,6.0,4.0,4.0,0,1.75,zh40fk72,
1084,GoR_4,242,8,1,3.0,2.17,2.0,0,0.0,ss4gugw8,I tried to go close to what they did or try higher since the numbers were all over the place
1085,GoR_4,242,8,2,2.0,2.17,2.0,1,1.25,omy61xk8,"I initially planned to choose numbers that were around 2/3 of the average spread from 1 to 100; that is, between 60 and 70. Then I realized other players doing the same thing would make the 2/3 average a much smaller number. Everyone else realized this as well, and the game rapidly became a race to the bottom."
1086,GoR_4,242,8,3,6.0,2.17,2.0,0,1.0,3bzlnkie,"I tried to pick a small number so that the average would be around the same, once I figured it out. I think then it was too late. "
1087,GoR_4,242,8,4,2.0,2.17,2.0,1,1.75,zh40fk72,I just tried to anticipate what the other players would pick.
1088,GoR_4,250,1,1,65.0,30.33,22.0,0,1.5,g1bqljrd,
1089,GoR_4,250,1,2,45.0,30.33,22.0,0,0.75,08j8ono1,
1090,GoR_4,250,1,3,50.0,30.33,22.0,0,0.25,nd2q2vy5,
1091,GoR_4,250,1,4,22.0,30.33,22.0,1,1.5,m8h0u947,
1092,GoR_4,250,2,1,43.0,19.17,20.0,0,1.5,g1bqljrd,
1093,GoR_4,250,2,2,20.0,19.17,20.0,1,0.75,08j8ono1,
1094,GoR_4,250,2,3,20.0,19.17,20.0,1,0.25,nd2q2vy5,
1095,GoR_4,250,2,4,32.0,19.17,20.0,0,1.5,m8h0u947,
1096,GoR_4,250,3,1,31.0,18.33,19.0,0,1.5,g1bqljrd,
1097,GoR_4,250,3,2,30.0,18.33,19.0,0,0.75,08j8ono1,
1098,GoR_4,250,3,3,30.0,18.33,19.0,0,0.25,nd2q2vy5,
1099,GoR_4,250,3,4,19.0,18.33,19.0,1,1.5,m8h0u947,
1100,GoR_4,250,4,1,20.0,19.33,20.0,1,1.5,g1bqljrd,
1101,GoR_4,250,4,2,25.0,19.33,20.0,0,0.75,08j8ono1,
1102,GoR_4,250,4,3,50.0,19.33,20.0,0,0.25,nd2q2vy5,
1103,GoR_4,250,4,4,21.0,19.33,20.0,0,1.5,m8h0u947,
1104,GoR_4,250,5,1,20.0,19.0,19.0,0,1.5,g1bqljrd,
1105,GoR_4,250,5,2,50.0,19.0,19.0,0,0.75,08j8ono1,
1106,GoR_4,250,5,3,25.0,19.0,19.0,0,0.25,nd2q2vy5,
1107,GoR_4,250,5,4,19.0,19.0,19.0,1,1.5,m8h0u947,
1108,GoR_4,250,6,1,18.0,17.83,18.0,1,1.5,g1bqljrd,
1109,GoR_4,250,6,2,10.0,17.83,18.0,0,0.75,08j8ono1,
1110,GoR_4,250,6,3,60.0,17.83,18.0,0,0.25,nd2q2vy5,
1111,GoR_4,250,6,4,19.0,17.83,18.0,0,1.5,m8h0u947,
1112,GoR_4,250,7,1,75.0,21.33,20.0,0,1.5,g1bqljrd,
1113,GoR_4,250,7,2,20.0,21.33,20.0,1,0.75,08j8ono1,
1114,GoR_4,250,7,3,16.0,21.33,20.0,0,0.25,nd2q2vy5,
1115,GoR_4,250,7,4,17.0,21.33,20.0,0,1.5,m8h0u947,
1116,GoR_4,250,8,1,18.0,13.17,18.0,1,1.5,g1bqljrd,I just tried to be close to what was the average the last round.
1117,GoR_4,250,8,2,20.0,13.17,18.0,0,0.75,08j8ono1,Just a mind game 
1118,GoR_4,250,8,3,22.0,13.17,18.0,0,0.25,nd2q2vy5,Going with my intuition.
1119,GoR_4,250,8,4,19.0,13.17,18.0,0,1.5,m8h0u947,"I tried to guess what other players would guess, then realized that the other players are robots, because if they werent, no one would randomly pick a higher number each round. CHoices should have reverted to a mean by the 3rd round, or 4th at the latest,"
1120,GoR_4,251,1,1,50.0,31.67,40.0,0,2.0,lj8gqa5w,
1121,GoR_4,251,1,2,55.0,31.67,40.0,0,1.0,uhucq2p3,
1122,GoR_4,251,1,3,45.0,31.67,40.0,0,0.0,lt3yjvfb,
1123,GoR_4,251,1,4,40.0,31.67,40.0,1,1.0,nhz0r6dj,
1124,GoR_4,251,2,1,60.0,35.83,30.0,0,2.0,lj8gqa5w,
1125,GoR_4,251,2,2,30.0,35.83,30.0,1,1.0,uhucq2p3,
1126,GoR_4,251,2,3,75.0,35.83,30.0,0,0.0,lt3yjvfb,
1127,GoR_4,251,2,4,50.0,35.83,30.0,0,1.0,nhz0r6dj,
1128,GoR_4,251,3,1,20.0,21.5,20.0,1,2.0,lj8gqa5w,
1129,GoR_4,251,3,2,45.0,21.5,20.0,0,1.0,uhucq2p3,
1130,GoR_4,251,3,3,24.0,21.5,20.0,0,0.0,lt3yjvfb,
1131,GoR_4,251,3,4,40.0,21.5,20.0,0,1.0,nhz0r6dj,
1132,GoR_4,251,4,1,15.0,19.17,15.0,1,2.0,lj8gqa5w,
1133,GoR_4,251,4,2,30.0,19.17,15.0,0,1.0,uhucq2p3,
1134,GoR_4,251,4,3,55.0,19.17,15.0,0,0.0,lt3yjvfb,
1135,GoR_4,251,4,4,15.0,19.17,15.0,1,1.0,nhz0r6dj,
1136,GoR_4,251,5,1,19.0,21.67,19.0,1,2.0,lj8gqa5w,
1137,GoR_4,251,5,2,25.0,21.67,19.0,0,1.0,uhucq2p3,
1138,GoR_4,251,5,3,76.0,21.67,19.0,0,0.0,lt3yjvfb,
1139,GoR_4,251,5,4,10.0,21.67,19.0,0,1.0,nhz0r6dj,
1140,GoR_4,251,6,1,22.0,17.0,22.0,1,2.0,lj8gqa5w,
1141,GoR_4,251,6,2,25.0,17.0,22.0,0,1.0,uhucq2p3,
1142,GoR_4,251,6,3,32.0,17.0,22.0,0,0.0,lt3yjvfb,
1143,GoR_4,251,6,4,23.0,17.0,22.0,0,1.0,nhz0r6dj,
1144,GoR_4,251,7,1,15.0,23.5,20.0,0,2.0,lj8gqa5w,
1145,GoR_4,251,7,2,20.0,23.5,20.0,1,1.0,uhucq2p3,
1146,GoR_4,251,7,3,87.0,23.5,20.0,0,0.0,lt3yjvfb,
1147,GoR_4,251,7,4,19.0,23.5,20.0,0,1.0,nhz0r6dj,
1148,GoR_4,251,8,1,20.0,14.5,20.0,1,2.0,lj8gqa5w,Honestly during the first two rounds I didn't quite understand how to play but when I realized the average thing it was pretty simple that the number was always going to be a low one.
1149,GoR_4,251,8,2,21.0,14.5,20.0,0,1.0,uhucq2p3,I guessed that people would guess lower numbers so slowly lowed my guesses.
1150,GoR_4,251,8,3,26.0,14.5,20.0,0,0.0,lt3yjvfb,none
1151,GoR_4,251,8,4,20.0,14.5,20.0,1,1.0,nhz0r6dj,I tried to keep my guess close to the last winning guess
1152,GoR_4,265,1,1,48.0,35.0,37.0,0,1.17,vdynz4to,
1153,GoR_4,265,1,2,37.0,35.0,37.0,1,1.25,coskbhbe,
1154,GoR_4,265,1,3,50.0,35.0,37.0,0,1.42,e07rm3lu,
1155,GoR_4,265,1,4,75.0,35.0,37.0,0,0.17,70m4ik5c,
1156,GoR_4,265,2,1,28.0,25.83,28.0,1,1.17,vdynz4to,
1157,GoR_4,265,2,2,22.0,25.83,28.0,0,1.25,coskbhbe,
1158,GoR_4,265,2,3,30.0,25.83,28.0,0,1.42,e07rm3lu,
1159,GoR_4,265,2,4,75.0,25.83,28.0,0,0.17,70m4ik5c,
1160,GoR_4,265,3,1,15.0,31.17,30.0,0,1.17,vdynz4to,
1161,GoR_4,265,3,2,67.0,31.17,30.0,0,1.25,coskbhbe,
1162,GoR_4,265,3,3,30.0,31.17,30.0,1,1.42,e07rm3lu,
1163,GoR_4,265,3,4,75.0,31.17,30.0,0,0.17,70m4ik5c,
1164,GoR_4,265,4,1,43.0,29.67,30.0,0,1.17,vdynz4to,
1165,GoR_4,265,4,2,30.0,29.67,30.0,1,1.25,coskbhbe,
1166,GoR_4,265,4,3,30.0,29.67,30.0,1,1.42,e07rm3lu,
1167,GoR_4,265,4,4,75.0,29.67,30.0,0,0.17,70m4ik5c,
1168,GoR_4,265,5,1,32.0,28.5,30.0,0,1.17,vdynz4to,
1169,GoR_4,265,5,2,34.0,28.5,30.0,0,1.25,coskbhbe,
1170,GoR_4,265,5,3,30.0,28.5,30.0,1,1.42,e07rm3lu,
1171,GoR_4,265,5,4,75.0,28.5,30.0,0,0.17,70m4ik5c,
1172,GoR_4,265,6,1,25.0,19.5,25.0,1,1.17,vdynz4to,
1173,GoR_4,265,6,2,29.0,19.5,25.0,0,1.25,coskbhbe,
1174,GoR_4,265,6,3,30.0,19.5,25.0,0,1.42,e07rm3lu,
1175,GoR_4,265,6,4,33.0,19.5,25.0,0,0.17,70m4ik5c,
1176,GoR_4,265,7,1,30.0,18.0,18.0,0,1.17,vdynz4to,
1177,GoR_4,265,7,2,18.0,18.0,18.0,1,1.25,coskbhbe,
1178,GoR_4,265,7,3,30.0,18.0,18.0,0,1.42,e07rm3lu,
1179,GoR_4,265,7,4,30.0,18.0,18.0,0,0.17,70m4ik5c,
1180,GoR_4,265,8,1,15.0,12.0,15.0,1,1.17,vdynz4to,"The strategy I used while playing this game was to figure out if there were any patterns between the numbers. For example, between the first three numbers and then the next three. So on and so forth for the rest. One pattern I tried to study while playing was subtracting five to ten for each guess. I mostly kept that strategy in mind while playing. "
1181,GoR_4,265,8,2,27.0,12.0,15.0,0,1.25,coskbhbe,"I just tried to guess if players were going to go higher or lower next round. I picked up a pattern of low numbers, in the 20s usually"
1182,GoR_4,265,8,3,15.0,12.0,15.0,1,1.42,e07rm3lu,Used past average + bit of prediciton.
1183,GoR_4,265,8,4,15.0,12.0,15.0,1,0.17,70m4ik5c,at first I was picking the same number until I realized the number was decreasing
1184,GoR_4,273,1,1,64.0,20.83,10.0,0,0.5,c7mry1n6,
1185,GoR_4,273,1,2,6.0,20.83,10.0,0,0.25,3qlu1rkv,
1186,GoR_4,273,1,3,10.0,20.83,10.0,1,1.25,wwv2jb49,
1187,GoR_4,273,1,4,45.0,20.83,10.0,0,2.0,1kebw127,
1188,GoR_4,273,2,1,64.0,27.17,25.0,0,0.5,c7mry1n6,
1189,GoR_4,273,2,2,66.0,27.17,25.0,0,0.25,3qlu1rkv,
1190,GoR_4,273,2,3,8.0,27.17,25.0,0,1.25,wwv2jb49,
1191,GoR_4,273,2,4,25.0,27.17,25.0,1,2.0,1kebw127,
1192,GoR_4,273,3,1,30.0,19.5,15.0,0,0.5,c7mry1n6,
1193,GoR_4,273,3,2,48.0,19.5,15.0,0,0.25,3qlu1rkv,
1194,GoR_4,273,3,3,15.0,19.5,15.0,1,1.25,wwv2jb49,
1195,GoR_4,273,3,4,24.0,19.5,15.0,1,2.0,1kebw127,
1196,GoR_4,273,4,1,19.0,25.67,25.0,0,0.5,c7mry1n6,
1197,GoR_4,273,4,2,88.0,25.67,25.0,0,0.25,3qlu1rkv,
1198,GoR_4,273,4,3,25.0,25.67,25.0,1,1.25,wwv2jb49,
1199,GoR_4,273,4,4,22.0,25.67,25.0,0,2.0,1kebw127,
1200,GoR_4,273,5,1,24.0,26.67,24.0,1,0.5,c7mry1n6,
1201,GoR_4,273,5,2,97.0,26.67,24.0,0,0.25,3qlu1rkv,
1202,GoR_4,273,5,3,15.0,26.67,24.0,0,1.25,wwv2jb49,
1203,GoR_4,273,5,4,24.0,26.67,24.0,1,2.0,1kebw127,
1204,GoR_4,273,6,1,22.0,25.5,25.0,0,0.5,c7mry1n6,
1205,GoR_4,273,6,2,78.0,25.5,25.0,0,0.25,3qlu1rkv,
1206,GoR_4,273,6,3,28.0,25.5,25.0,0,1.25,wwv2jb49,
1207,GoR_4,273,6,4,25.0,25.5,25.0,1,2.0,1kebw127,
1208,GoR_4,273,7,1,25.0,20.17,25.0,1,0.5,c7mry1n6,
1209,GoR_4,273,7,2,26.0,20.17,25.0,0,0.25,3qlu1rkv,
1210,GoR_4,273,7,3,45.0,20.17,25.0,0,1.25,wwv2jb49,
1211,GoR_4,273,7,4,25.0,20.17,25.0,1,2.0,1kebw127,
1212,GoR_4,273,8,1,23.0,15.33,22.0,0,0.5,c7mry1n6,I realized that all the numbers were in the 20's so I tried to pick numbers in that range. 
1213,GoR_4,273,8,2,22.0,15.33,22.0,1,0.25,3qlu1rkv,just guessed
1214,GoR_4,273,8,3,25.0,15.33,22.0,0,1.25,wwv2jb49,JUST GUESSED 
1215,GoR_4,273,8,4,22.0,15.33,22.0,1,2.0,1kebw127,Looking at the previous averages and trying to stay around that number.
1216,GoR_4,293,1,1,13.0,16.5,13.0,1,1.0,dyf9y6t2,
1217,GoR_4,293,1,2,51.0,16.5,13.0,0,1.0,o7049orb,
1218,GoR_4,293,1,3,2.0,16.5,13.0,0,1.5,l3x4euik,
1219,GoR_4,293,1,4,33.0,16.5,13.0,0,0.5,r0rj3xhm,
1220,GoR_4,293,2,1,23.0,17.33,17.0,0,1.0,dyf9y6t2,
1221,GoR_4,293,2,2,17.0,17.33,17.0,1,1.0,o7049orb,
1222,GoR_4,293,2,3,22.0,17.33,17.0,0,1.5,l3x4euik,
1223,GoR_4,293,2,4,42.0,17.33,17.0,0,0.5,r0rj3xhm,
1224,GoR_4,293,3,1,63.0,21.5,23.0,0,1.0,dyf9y6t2,
1225,GoR_4,293,3,2,18.0,21.5,23.0,0,1.0,o7049orb,
1226,GoR_4,293,3,3,23.0,21.5,23.0,1,1.5,l3x4euik,
1227,GoR_4,293,3,4,25.0,21.5,23.0,0,0.5,r0rj3xhm,
1228,GoR_4,293,4,1,18.0,11.0,5.0,0,1.0,dyf9y6t2,
1229,GoR_4,293,4,2,23.0,11.0,5.0,0,1.0,o7049orb,
1230,GoR_4,293,4,3,5.0,11.0,5.0,1,1.5,l3x4euik,
1231,GoR_4,293,4,4,20.0,11.0,5.0,0,0.5,r0rj3xhm,
1232,GoR_4,293,5,1,13.0,12.33,13.0,1,1.0,dyf9y6t2,
1233,GoR_4,293,5,2,8.0,12.33,13.0,0,1.0,o7049orb,
1234,GoR_4,293,5,3,20.0,12.33,13.0,0,1.5,l3x4euik,
1235,GoR_4,293,5,4,33.0,12.33,13.0,0,0.5,r0rj3xhm,
1236,GoR_4,293,6,1,15.0,10.67,10.0,0,1.0,dyf9y6t2,
1237,GoR_4,293,6,2,19.0,10.67,10.0,0,1.0,o7049orb,
1238,GoR_4,293,6,3,20.0,10.67,10.0,0,1.5,l3x4euik,
1239,GoR_4,293,6,4,10.0,10.67,10.0,1,0.5,r0rj3xhm,
1240,GoR_4,293,7,1,14.0,6.33,11.0,0,1.0,dyf9y6t2,
1241,GoR_4,293,7,2,11.0,6.33,11.0,1,1.0,o7049orb,
1242,GoR_4,293,7,3,1.0,6.33,11.0,0,1.5,l3x4euik,
1243,GoR_4,293,7,4,12.0,6.33,11.0,0,0.5,r0rj3xhm,
1244,GoR_4,293,8,1,9.0,4.83,1.0,0,1.0,dyf9y6t2,I knew to choose lower numbers because the 2/3 average would come out to less than 2/3 for guesses out of 100.
1245,GoR_4,293,8,2,10.0,4.83,1.0,0,1.0,o7049orb,I sometimes repeated a number close to the previous average. Kind of random.
1246,GoR_4,293,8,3,1.0,4.83,1.0,1,1.5,l3x4euik,none
1247,GoR_4,293,8,4,9.0,4.83,1.0,0,0.5,r0rj3xhm,I didn't really have one other than just trying to keep my numbers low
1248,GoR_4,323,1,1,62.0,29.0,50.0,0,1.5,muyujmvs,
1249,GoR_4,323,1,2,55.0,29.0,50.0,0,0.5,mx4jbuus,
1250,GoR_4,323,1,3,50.0,29.0,50.0,1,1.0,fxv9voa9,
1251,GoR_4,323,1,4,7.0,29.0,50.0,0,1.0,lkna79z5,
1252,GoR_4,323,2,1,23.0,22.5,23.0,1,1.5,muyujmvs,
1253,GoR_4,323,2,2,67.0,22.5,23.0,0,0.5,mx4jbuus,
1254,GoR_4,323,2,3,30.0,22.5,23.0,0,1.0,fxv9voa9,
1255,GoR_4,323,2,4,15.0,22.5,23.0,0,1.0,lkna79z5,
1256,GoR_4,323,3,1,2.0,14.5,25.0,0,1.5,muyujmvs,
1257,GoR_4,323,3,2,35.0,14.5,25.0,0,0.5,mx4jbuus,
1258,GoR_4,323,3,3,25.0,14.5,25.0,1,1.0,fxv9voa9,
1259,GoR_4,323,3,4,25.0,14.5,25.0,1,1.0,lkna79z5,
1260,GoR_4,323,4,1,18.0,15.5,18.0,1,1.5,muyujmvs,
1261,GoR_4,323,4,2,25.0,15.5,18.0,0,0.5,mx4jbuus,
1262,GoR_4,323,4,3,20.0,15.5,18.0,0,1.0,fxv9voa9,
1263,GoR_4,323,4,4,30.0,15.5,18.0,0,1.0,lkna79z5,
1264,GoR_4,323,5,1,82.0,32.83,46.0,0,1.5,muyujmvs,
1265,GoR_4,323,5,2,46.0,32.83,46.0,1,0.5,mx4jbuus,
1266,GoR_4,323,5,3,17.0,32.83,46.0,0,1.0,fxv9voa9,
1267,GoR_4,323,5,4,52.0,32.83,46.0,0,1.0,lkna79z5,
1268,GoR_4,323,6,1,16.0,17.83,16.0,1,1.5,muyujmvs,
1269,GoR_4,323,6,2,15.0,17.83,16.0,0,0.5,mx4jbuus,
1270,GoR_4,323,6,3,28.0,17.83,16.0,0,1.0,fxv9voa9,
1271,GoR_4,323,6,4,48.0,17.83,16.0,0,1.0,lkna79z5,
